"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113","r1107_d","r1108_d","r1109_d","r1110_d","r1111_d","r1112_d","r1113_d"
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5973,"No",NA,257740,353485,387212,418309,441081,451712,462168,467052,95745,33727,31097,22772,10631,10456,4884
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5973,"No",NA,1927,6506,6597,7931,7931,7991,7991,7991,4579,91,1334,0,60,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5973,"No",NA,5963,7806,7806,8614,8614,8614,8614,8986,1843,0,808,0,0,0,372
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5973,"No",NA,8521,11492,11492,11750,11750,12866,13373,13549,2971,0,258,0,1116,507,176
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5973,"No",NA,2320,3176,3544,3577,3734,3734,3734,3734,856,368,33,157,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5973,"No",NA,1371,1786,1914,1914,1914,1914,1914,1914,415,128,0,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5973,"No",NA,448,488,488,488,488,488,488,488,40,0,0,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5973,"No",NA,140788,193277,219990,237381,251422,258821,262762,266862,52489,26713,17391,14041,7399,3941,4100
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5973,"No",NA,5822,8959,9114,9696,10141,10141,10181,10308,3137,155,582,445,0,40,127
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5973,"No",NA,3858,6691,8273,8273,8848,8989,8989,8989,2833,1582,0,575,141,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5973,"No",NA,59542,76091,76091,82375,88612,88612,92982,92982,16549,0,6284,6237,0,4370,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5973,"No",NA,9235,14520,16193,18590,19617,21094,22692,22692,5285,1673,2397,1027,1477,1598,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5973,"No",NA,2050,2978,2978,3651,3651,3651,3651,3651,928,0,673,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5973,"No",NA,10781,11369,13733,14221,14511,14949,14949,15058,588,2364,488,290,438,0,109
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5973,"No",NA,5114,7443,8096,8945,8945,8945,8945,8945,2329,653,849,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5955,"Yes",NA,652230,866661,938133,1002291,1049949,1071655,1093591,1105017,214431,71472,64158,47658,21706,21936,11426
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5955,"Yes",NA,4272,11193,11333,13743,13743,13841,13841,13841,6921,140,2410,0,98,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5955,"Yes",NA,19691,27452,27452,30014,30014,30014,30014,31031,7761,0,2562,0,0,0,1017
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5955,"Yes",NA,17595,22799,22799,23241,23241,25343,26444,26795,5204,0,442,0,2102,1101,351
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5955,"Yes",NA,8567,10693,12109,12225,12563,12563,12563,12563,2126,1416,116,338,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5955,"Yes",NA,5663,6525,7176,7176,7176,7176,7176,7176,862,651,0,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5955,"Yes",NA,1510,1711,1711,1711,1711,1711,1711,1711,201,0,0,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5955,"Yes",NA,320287,429518,479742,510846,537587,551408,558531,567763,109231,50224,31104,26741,13821,7123,9232
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5955,"Yes",NA,27196,40081,40675,43117,45157,45157,45287,45674,12885,594,2442,2040,0,130,387
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5955,"Yes",NA,11094,16244,19514,19514,21221,21379,21379,21379,5150,3270,0,1707,158,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5955,"Yes",NA,135092,169749,169749,182121,194482,194482,203165,203165,34657,0,12372,12361,0,8683,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5955,"Yes",NA,30391,46438,51395,58910,62106,66307,71206,71206,16047,4957,7515,3196,4201,4899,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5955,"Yes",NA,4787,6704,6704,8048,8048,8048,8048,8048,1917,0,1344,0,0,0,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5955,"Yes",NA,48205,50807,59424,61422,62697,64023,64023,64462,2602,8617,1998,1275,1326,0,439
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5955,"Yes",NA,17880,23874,25477,27330,27330,27330,27330,27330,5994,1603,1853,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5980,"No",NA,229187,322234,353778,383058,404585,414791,424753,429348,93047,31544,29280,21527,10206,9962,4595
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5980,"No",NA,1867,6201,6280,7598,7598,7650,7650,7650,4334,79,1318,0,52,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5980,"No",NA,5384,7121,7121,7900,7900,7900,7900,8265,1737,0,779,0,0,0,365
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5980,"No",NA,8031,10943,10943,11195,11195,12287,12776,12969,2912,0,252,0,1092,489,193
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5980,"No",NA,2069,2851,3202,3235,3361,3361,3361,3361,782,351,33,126,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5980,"No",NA,1365,1735,1867,1867,1867,1867,1867,1867,370,132,0,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5980,"No",NA,428,461,461,461,461,461,461,461,33,0,0,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5980,"No",NA,125802,178254,203155,219663,233022,240135,243916,247731,52452,24901,16508,13359,7113,3781,3815
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5980,"No",NA,5384,8238,8394,8938,9362,9362,9404,9520,2854,156,544,424,0,42,116
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5980,"No",NA,3700,6440,7922,7922,8470,8594,8594,8594,2740,1482,0,548,124,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5980,"No",NA,49971,65268,65268,70851,76686,76686,80753,80753,15297,0,5583,5835,0,4067,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5980,"No",NA,8362,13403,14918,17181,18134,19577,21160,21160,5041,1515,2263,953,1443,1583,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5980,"No",NA,2031,2912,2912,3594,3594,3594,3594,3594,881,0,682,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5980,"No",NA,10008,10591,12898,13375,13657,14039,14039,14145,583,2307,477,282,382,0,106
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5980,"No",NA,4785,6980,7601,8442,8442,8442,8442,8442,2195,621,841,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5993,"Yes",NA,661542,868950,940535,1004766,1052207,1073832,1095722,1107073,207408,71585,64231,47441,21625,21890,11351
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5993,"Yes",NA,4238,11110,11257,13643,13643,13746,13746,13746,6872,147,2386,0,103,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5993,"Yes",NA,19847,27654,27654,30197,30197,30197,30197,31214,7807,0,2543,0,0,0,1017
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5993,"Yes",NA,17835,22986,22986,23419,23419,25513,26621,26959,5151,0,433,0,2094,1108,338
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5993,"Yes",NA,8647,10789,12197,12317,12678,12678,12678,12678,2142,1408,120,361,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5993,"Yes",NA,5554,6429,7061,7061,7061,7061,7061,7061,875,632,0,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5993,"Yes",NA,1520,1725,1725,1725,1725,1725,1725,1725,205,0,0,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5993,"Yes",NA,322543,424686,474871,505716,532147,545764,552757,561938,102143,50185,30845,26431,13617,6993,9181
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5993,"Yes",NA,26684,39199,39774,42165,44157,44157,44275,44650,12515,575,2391,1992,0,118,375
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5993,"Yes",NA,11100,16238,19527,19527,21242,21420,21420,21420,5138,3289,0,1715,178,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5993,"Yes",NA,140898,175791,175791,188539,200971,200971,209741,209741,34893,0,12748,12432,0,8770,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5993,"Yes",NA,31188,47427,52504,60144,63382,67604,72505,72505,16239,5077,7640,3238,4222,4901,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5993,"Yes",NA,4776,6699,6699,8024,8024,8024,8024,8024,1923,0,1325,0,0,0,0
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5993,"Yes",NA,48783,51379,60039,62021,63293,64704,64704,65144,2596,8660,1982,1272,1411,0,440
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5993,"Yes",NA,17929,23966,25578,27396,27396,27396,27396,27396,6037,1612,1818,0,0,0,0
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","State",6008,"No",NA,109981,155164,173109,185109,195551,201087,203894,207336,45183,17945,12000,10442,5536,2807,3442
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","Maricopa",6008,"No",NA,109981,155164,173109,185109,195551,201087,203894,207336,45183,17945,12000,10442,5536,2807,3442
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","State",6010,"Yes",NA,314541,420413,472740,505392,532066,545704,552891,562289,105872,52327,32652,26674,13638,7187,9398
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","Maricopa",6010,"Yes",NA,314541,420413,472740,505392,532066,545704,552891,562289,105872,52327,32652,26674,13638,7187,9398
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6012,"No",NA,44636,59581,59581,64002,68725,68725,71994,71994,14945,0,4421,4723,0,3269,0
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6012,"No",NA,44636,59581,59581,64002,68725,68725,71994,71994,14945,0,4421,4723,0,3269,0
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6014,"Yes",NA,146237,181382,181382,195088,208422,208422,217877,217877,35145,0,13706,13334,0,9455,0
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6014,"Yes",NA,146237,181382,181382,195088,208422,208422,217877,217877,35145,0,13706,13334,0,9455,0
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6017,"No",NA,50874,65913,65913,70752,75673,75673,79172,79172,15039,0,4839,4921,0,3499,0
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6017,"No",NA,50874,65913,65913,70752,75673,75673,79172,79172,15039,0,4839,4921,0,3499,0
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6015,"Yes",NA,138202,172801,172801,185951,198887,198887,208007,208007,34599,0,13150,12936,0,9120,0
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6015,"Yes",NA,138202,172801,172801,185951,198887,198887,208007,208007,34599,0,13150,12936,0,9120,0
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6022,"No",NA,42223,56074,56074,60633,65415,65415,68734,68734,13851,0,4559,4782,0,3319,0
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6022,"No",NA,42223,56074,56074,60633,65415,65415,68734,68734,13851,0,4559,4782,0,3319,0
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6019,"Yes",NA,146303,181899,181899,195226,208235,208235,217469,217469,35596,0,13327,13009,0,9234,0
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6019,"Yes",NA,146303,181899,181899,195226,208235,208235,217469,217469,35596,0,13327,13009,0,9234,0
3121,"Proposition 125","Ballot Measure Statewide","State",6032,"No",NA,560984,756903,828356,888416,934345,956137,976790,985783,195919,71453,60060,45929,21792,20653,8993
3121,"Proposition 125","Ballot Measure Statewide","Apache",6032,"No",NA,4100,10930,11049,13326,13326,13418,13418,13418,6830,119,2277,0,92,0,0
3121,"Proposition 125","Ballot Measure Statewide","Cochise",6032,"No",NA,14164,19037,19037,20919,20919,20919,20919,21592,4873,0,1882,0,0,0,673
3121,"Proposition 125","Ballot Measure Statewide","Coconino",6032,"No",NA,15378,19931,19931,20314,20314,22199,23173,23491,4553,0,383,0,1885,974,318
3121,"Proposition 125","Ballot Measure Statewide","Gila",6032,"No",NA,6273,7992,9052,9137,9415,9415,9415,9415,1719,1060,85,278,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Graham",6032,"No",NA,4399,5143,5643,5643,5643,5643,5643,5643,744,500,0,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Greenlee",6032,"No",NA,1196,1343,1343,1343,1343,1343,1343,1343,147,0,0,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Maricopa",6032,"No",NA,307272,416895,471243,504402,533118,548487,556661,564021,109623,54348,33159,28716,15369,8174,7360
3121,"Proposition 125","Ballot Measure Statewide","Mohave",6032,"No",NA,21277,31762,32258,34339,36072,36072,36161,36451,10485,496,2081,1733,0,89,290
3121,"Proposition 125","Ballot Measure Statewide","Navajo",6032,"No",NA,8919,13083,15771,15771,17158,17316,17316,17316,4164,2688,0,1387,158,0,0
3121,"Proposition 125","Ballot Measure Statewide","Pima",6032,"No",NA,104688,134580,134580,144612,155001,155001,162449,162449,29892,0,10032,10389,0,7448,0
3121,"Proposition 125","Ballot Measure Statewide","Pinal",6032,"No",NA,22372,34722,38446,44273,46725,49967,53935,53935,12350,3724,5827,2452,3242,3968,0
3121,"Proposition 125","Ballot Measure Statewide","Santa Cruz",6032,"No",NA,3844,5383,5383,6486,6486,6486,6486,6486,1539,0,1103,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Yavapai",6032,"No",NA,33630,35472,42550,44009,44983,46029,46029,46381,1842,7078,1459,974,1046,0,352
3121,"Proposition 125","Ballot Measure Statewide","Yuma",6032,"No",NA,13472,18246,19686,21458,21458,21458,21458,21458,4774,1440,1772,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","State",6047,"Yes",NA,622790,811832,887674,951628,1001667,1025327,1046626,1056685,189042,75842,63954,50039,23660,21299,10059
3121,"Proposition 125","Ballot Measure Statewide","Apache",6047,"Yes",NA,3069,8717,8839,10833,10833,10919,10919,10919,5648,122,1994,0,86,0,0
3121,"Proposition 125","Ballot Measure Statewide","Cochise",6047,"Yes",NA,14606,19800,19800,21769,21769,21769,21769,22558,5194,0,1969,0,0,0,789
3121,"Proposition 125","Ballot Measure Statewide","Coconino",6047,"Yes",NA,17992,23003,23003,23467,23467,25956,27159,27515,5011,0,464,0,2489,1203,356
3121,"Proposition 125","Ballot Measure Statewide","Gila",6047,"Yes",NA,6696,8297,9455,9564,9823,9823,9823,9823,1601,1158,109,259,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Graham",6047,"Yes",NA,3572,4158,4570,4570,4570,4570,4570,4570,586,412,0,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Greenlee",6047,"Yes",NA,994,1115,1115,1115,1115,1115,1115,1115,121,0,0,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Maricopa",6047,"Yes",NA,350608,457781,517362,553346,584897,601361,609667,617959,107173,59581,35984,31551,16464,8306,8292
3121,"Proposition 125","Ballot Measure Statewide","Mohave",6047,"Yes",NA,17637,26106,26560,28260,29661,29661,29759,30051,8469,454,1700,1401,0,98,292
3121,"Proposition 125","Ballot Measure Statewide","Navajo",6047,"Yes",NA,8845,13528,16101,16101,17571,17746,17746,17746,4683,2573,0,1470,175,0,0
3121,"Proposition 125","Ballot Measure Statewide","Pima",6047,"Yes",NA,119406,149225,149225,161333,173185,173185,181262,181262,29819,0,12108,11852,0,8077,0
3121,"Proposition 125","Ballot Measure Statewide","Pinal",6047,"Yes",NA,21804,32801,36587,42051,44481,47688,51303,51303,10997,3786,5464,2430,3207,3615,0
3121,"Proposition 125","Ballot Measure Statewide","Santa Cruz",6047,"Yes",NA,3585,4973,4973,5979,5979,5979,5979,5979,1388,0,1006,0,0,0,0
3121,"Proposition 125","Ballot Measure Statewide","Yavapai",6047,"Yes",NA,41390,43507,50104,51868,52944,54183,54183,54513,2117,6597,1764,1076,1239,0,330
3121,"Proposition 125","Ballot Measure Statewide","Yuma",6047,"Yes",NA,12586,16889,18048,19440,19440,19440,19440,19440,4303,1159,1392,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","State",6097,"No",NA,415166,561057,618970,669275,707956,725951,743074,749885,145891,57913,50305,38681,17995,17123,6811
3137,"Proposition 126","Ballot Measure Statewide","Apache",6097,"No",NA,2660,9511,9631,11530,11530,11628,11628,11628,6851,120,1899,0,98,0,0
3137,"Proposition 126","Ballot Measure Statewide","Cochise",6097,"No",NA,8759,11549,11549,12877,12877,12877,12877,13349,2790,0,1328,0,0,0,472
3137,"Proposition 126","Ballot Measure Statewide","Coconino",6097,"No",NA,14584,19420,19420,19897,19897,21963,22938,23235,4836,0,477,0,2066,975,297
3137,"Proposition 126","Ballot Measure Statewide","Gila",6097,"No",NA,3575,4848,5589,5652,5861,5861,5861,5861,1273,741,63,209,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Graham",6097,"No",NA,2321,2912,3259,3259,3259,3259,3259,3259,591,347,0,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Greenlee",6097,"No",NA,677,775,775,775,775,775,775,775,98,0,0,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Maricopa",6097,"No",NA,232218,314074,360852,389587,414194,426850,433771,439404,81856,46778,28735,24607,12656,6921,5633
3137,"Proposition 126","Ballot Measure Statewide","Mohave",6097,"No",NA,9307,14841,15090,16160,16953,16953,17022,17215,5534,249,1070,793,0,69,193
3137,"Proposition 126","Ballot Measure Statewide","Navajo",6097,"No",NA,5521,9698,11978,11978,12963,13133,13133,13133,4177,2280,0,985,170,0,0
3137,"Proposition 126","Ballot Measure Statewide","Pima",6097,"No",NA,90357,113850,113850,123989,133765,133765,140499,140499,23493,0,10139,9776,0,6734,0
3137,"Proposition 126","Ballot Measure Statewide","Pinal",6097,"No",NA,12573,20252,22569,26083,27704,29870,32294,32294,7679,2317,3514,1621,2166,2424,0
3137,"Proposition 126","Ballot Measure Statewide","Santa Cruz",6097,"No",NA,2638,3752,3752,4535,4535,4535,4535,4535,1114,0,783,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Yavapai",6097,"No",NA,22024,23237,27409,28474,29164,30003,30003,30219,1213,4172,1065,690,839,0,216
3137,"Proposition 126","Ballot Measure Statewide","Yuma",6097,"No",NA,7952,11251,12160,13392,13392,13392,13392,13392,3299,909,1232,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","State",6169,"Yes",NA,799159,1047512,1141703,1218683,1278844,1307601,1333507,1346029,248353,94191,76980,60161,28757,25906,12522
3137,"Proposition 126","Ballot Measure Statewide","Apache",6169,"Yes",NA,4606,10304,10422,12815,12815,12896,12896,12896,5698,118,2393,0,81,0,0
3137,"Proposition 126","Ballot Measure Statewide","Cochise",6169,"Yes",NA,20587,27924,27924,30507,30507,30507,30507,31501,7337,0,2583,0,0,0,994
3137,"Proposition 126","Ballot Measure Statewide","Coconino",6169,"Yes",NA,19602,24474,24474,24873,24873,27325,28584,28960,4872,0,399,0,2452,1259,376
3137,"Proposition 126","Ballot Measure Statewide","Gila",6169,"Yes",NA,9641,11749,13268,13403,13736,13736,13736,13736,2108,1519,135,333,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Graham",6169,"Yes",NA,5787,6554,7126,7126,7126,7126,7126,7126,767,572,0,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Greenlee",6169,"Yes",NA,1556,1731,1731,1731,1731,1731,1731,1731,175,0,0,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Maricopa",6169,"Yes",NA,444782,586182,657356,699890,737446,757578,767656,777914,141400,71174,42534,37556,20132,10078,10258
3137,"Proposition 126","Ballot Measure Statewide","Mohave",6169,"Yes",NA,30542,44414,45153,47957,50404,50404,50527,50931,13872,739,2804,2447,0,123,404
3137,"Proposition 126","Ballot Measure Statewide","Navajo",6169,"Yes",NA,12513,17331,20363,20363,22316,22480,22480,22480,4818,3032,0,1953,164,0,0
3137,"Proposition 126","Ballot Measure Statewide","Pima",6169,"Yes",NA,138344,175847,175847,188413,201495,201495,210658,210658,37503,0,12566,13082,0,9163,0
3137,"Proposition 126","Ballot Measure Statewide","Pinal",6169,"Yes",NA,32077,47973,53304,61238,64555,68946,74229,74229,15896,5331,7934,3317,4391,5283,0
3137,"Proposition 126","Ballot Measure Statewide","Santa Cruz",6169,"Yes",NA,4885,6744,6744,8080,8080,8080,8080,8080,1859,0,1336,0,0,0,0
3137,"Proposition 126","Ballot Measure Statewide","Yavapai",6169,"Yes",NA,55472,58318,68269,70562,72035,73572,73572,74062,2846,9951,2293,1473,1537,0,490
3137,"Proposition 126","Ballot Measure Statewide","Yuma",6169,"Yes",NA,18765,24645,26400,28403,28403,28403,28403,28403,5880,1755,2003,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","State",6166,"No",NA,864141,1149494,1255228,1340312,1409066,1441738,1470510,1484046,285353,105734,85084,68754,32672,28772,13536
3138,"Proposition 127","Ballot Measure Statewide","Apache",6166,"No",NA,5747,14650,14858,18108,18108,18219,18219,18219,8903,208,3250,0,111,0,0
3138,"Proposition 127","Ballot Measure Statewide","Cochise",6166,"No",NA,22995,31462,31462,34521,34521,34521,34521,35630,8467,0,3059,0,0,0,1109
3138,"Proposition 127","Ballot Measure Statewide","Coconino",6166,"No",NA,19038,25181,25181,25633,25633,27835,29106,29482,6143,0,452,0,2202,1271,376
3138,"Proposition 127","Ballot Measure Statewide","Gila",6166,"No",NA,10929,13744,15628,15777,16242,16242,16242,16242,2815,1884,149,465,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Graham",6166,"No",NA,7253,8446,9286,9286,9286,9286,9286,9286,1193,840,0,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Greenlee",6166,"No",NA,1899,2139,2139,2139,2139,2139,2139,2139,240,0,0,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Maricopa",6166,"No",NA,485164,642072,721026,767759,811427,835039,846639,857653,156908,78954,46733,43668,23612,11600,11014
3138,"Proposition 127","Ballot Measure Statewide","Mohave",6166,"No",NA,34268,51292,52116,55381,58099,58099,58255,58773,17024,824,3265,2718,0,156,518
3138,"Proposition 127","Ballot Measure Statewide","Navajo",6166,"No",NA,14860,21920,26372,26372,28877,29116,29116,29116,7060,4452,0,2505,239,0,0
3138,"Proposition 127","Ballot Measure Statewide","Pima",6166,"No",NA,142463,184138,184138,197227,211123,211123,220885,220885,41675,0,13089,13896,0,9762,0
3138,"Proposition 127","Ballot Measure Statewide","Pinal",6166,"No",NA,34801,53805,59588,68299,72147,77079,83062,83062,19004,5783,8711,3848,4932,5983,0
3138,"Proposition 127","Ballot Measure Statewide","Santa Cruz",6166,"No",NA,5203,7472,7472,9018,9018,9018,9018,9018,2269,0,1546,0,0,0,0
3138,"Proposition 127","Ballot Measure Statewide","Yavapai",6166,"No",NA,58337,61391,72138,74632,76286,77862,77862,78381,3054,10747,2494,1654,1576,0,519
