"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1106_eb","r1106","r1108","r1109","r1110","r1111","r1112","r1113","r1114","r1115","r1116","r1117","r1119"
1636,"State Representative - District No. 15","Legislative District 15","State",6347,"Allen, John","REP",26141,34393,38288,40648,42766,44179,44842,45476,46137,46720,47444,48614,49279
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6347,"Allen, John","REP",26141,34393,38288,40648,42766,44179,44842,45476,46137,46720,47444,48614,49279
1636,"State Representative - District No. 15","Legislative District 15","State",6487,"Barto, Nancy","REP",27106,35572,39701,42166,44431,45931,46632,47291,47991,48623,49410,50628,51305
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6487,"Barto, Nancy","REP",27106,35572,39701,42166,44431,45931,46632,47291,47991,48623,49410,50628,51305
1636,"State Representative - District No. 15","Legislative District 15","State",6285,"Gunnigle, Julie","DEM",19803,25072,28822,30771,32394,33356,33870,34373,34841,35290,35903,36858,37308
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6285,"Gunnigle, Julie","DEM",19803,25072,28822,30771,32394,33356,33870,34373,34841,35290,35903,36858,37308
1636,"State Representative - District No. 15","Legislative District 15","State",6822,"Samuels, Jennifer","DEM",20337,25894,29741,31776,33445,34440,34996,35527,36041,36499,37133,38138,38565
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6822,"Samuels, Jennifer","DEM",20337,25894,29741,31776,33445,34440,34996,35527,36041,36499,37133,38138,38565
1637,"State Representative - District No. 16","Legislative District 16","State",6975,"Fillmore, John","REP",23297,31138,34917,38343,40036,41128,42854,43223,44235,44525,44941,45705,46000
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6975,"Fillmore, John","REP",15885,20274,23059,24984,26160,26789,27042,27411,27825,28115,28531,29295,29590
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6975,"Fillmore, John","REP",7412,10864,11858,13359,13876,14339,15812,15812,16410,16410,16410,16410,16410
1637,"State Representative - District No. 16","Legislative District 16","State",6894,"Grayson, Richard","GRN",5871,7519,8650,9641,10097,10320,10752,10860,11094,11184,11312,11559,11646
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6894,"Grayson, Richard","GRN",4341,5368,6262,6829,7165,7302,7370,7478,7601,7691,7819,8066,8153
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6894,"Grayson, Richard","GRN",1530,2151,2388,2812,2932,3018,3382,3382,3493,3493,3493,3493,3493
1637,"State Representative - District No. 16","Legislative District 16","State",6408,"Stinard, Sharon","DEM",15668,20578,23704,26456,27713,28355,29559,29839,30606,30858,31180,31792,32018
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6408,"Stinard, Sharon","DEM",10982,13965,16381,17897,18763,19136,19313,19593,19900,20152,20474,21086,21312
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6408,"Stinard, Sharon","DEM",4686,6613,7323,8559,8950,9219,10246,10246,10706,10706,10706,10706,10706
1637,"State Representative - District No. 16","Legislative District 16","State",6277,"Townsend, Kelly","REP",24962,33592,37627,41350,43163,44318,46208,46604,47693,48025,48496,49327,49643
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6277,"Townsend, Kelly","REP",16942,21755,24752,26823,28065,28713,28980,29376,29826,30158,30629,31460,31776
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6277,"Townsend, Kelly","REP",8020,11837,12875,14527,15098,15605,17228,17228,17867,17867,17867,17867,17867
1638,"State Representative - District No. 17","Legislative District 17","State",6752,"Ellen, Nora","REP",23080,30325,34004,36157,37831,38982,39313,39892,40527,41002,41729,42859,43437
1638,"State Representative - District No. 17","Legislative District 17","Maricopa",6752,"Ellen, Nora","REP",23080,30325,34004,36157,37831,38982,39313,39892,40527,41002,41729,42859,43437
1638,"State Representative - District No. 17","Legislative District 17","State",6233,"Pawlik, Jennifer","DEM",22636,30759,35767,38557,40610,41795,42267,42843,43489,44053,44932,46103,46874
1638,"State Representative - District No. 17","Legislative District 17","Maricopa",6233,"Pawlik, Jennifer","DEM",22636,30759,35767,38557,40610,41795,42267,42843,43489,44053,44932,46103,46874
1638,"State Representative - District No. 17","Legislative District 17","State",6478,"Weninger, Jeff","REP",24707,32535,36504,38836,40614,41811,42167,42748,43424,43940,44703,45877,46520
1638,"State Representative - District No. 17","Legislative District 17","Maricopa",6478,"Weninger, Jeff","REP",24707,32535,36504,38836,40614,41811,42167,42748,43424,43940,44703,45877,46520
1639,"State Representative - District No. 18","Legislative District 18","State",6562,"Epstein, Denise ""Mitzi""","DEM",26113,34593,40260,42792,45928,47084,47900,48605,49328,49878,50967,52335,52992
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6562,"Epstein, Denise ""Mitzi""","DEM",26113,34593,40260,42792,45928,47084,47900,48605,49328,49878,50967,52335,52992
1639,"State Representative - District No. 18","Legislative District 18","State",6695,"Jermaine, Jennifer","DEM",24673,33010,38278,40697,43554,44645,45394,46024,46742,47291,48304,49603,50253
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6695,"Jermaine, Jennifer","DEM",24673,33010,38278,40697,43554,44645,45394,46024,46742,47291,48304,49603,50253
1639,"State Representative - District No. 18","Legislative District 18","State",6845,"Norgaard, Jill","REP",22232,30162,34139,36107,38695,39667,40317,40920,41452,41860,42699,43803,44269
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6845,"Norgaard, Jill","REP",22232,30162,34139,36107,38695,39667,40317,40920,41452,41860,42699,43803,44269
1639,"State Representative - District No. 18","Legislative District 18","State",6556,"Patterson, Greg","REP",20072,27343,30742,32458,34645,35472,36035,36585,37083,37451,38192,39160,39578
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6556,"Patterson, Greg","REP",20072,27343,30742,32458,34645,35472,36035,36585,37083,37451,38192,39160,39578
1640,"State Representative - District No. 19","Legislative District 19","State",6979,"Espinoza, Diego","DEM",10311,15570,18075,19396,21258,22440,23209,23538,24045,24453,25088,25866,26428
1640,"State Representative - District No. 19","Legislative District 19","Maricopa",6979,"Espinoza, Diego","DEM",10311,15570,18075,19396,21258,22440,23209,23538,24045,24453,25088,25866,26428
1640,"State Representative - District No. 19","Legislative District 19","State",6651,"Sierra, Lorenzo","DEM",9356,13700,15958,17109,18733,19793,20478,20782,21212,21574,22128,22814,23319
1640,"State Representative - District No. 19","Legislative District 19","Maricopa",6651,"Sierra, Lorenzo","DEM",9356,13700,15958,17109,18733,19793,20478,20782,21212,21574,22128,22814,23319
1641,"State Representative - District No. 20","Legislative District 20","State",7017,"Bolick, Shawnna","REP",17539,23548,26227,27375,29186,30295,30712,31105,31567,31984,32563,33405,33848
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",7017,"Bolick, Shawnna","REP",17539,23548,26227,27375,29186,30295,30712,31105,31567,31984,32563,33405,33848
1641,"State Representative - District No. 20","Legislative District 20","State",6547,"Chandler, Hazel","DEM",15662,20979,23944,25260,27050,28222,28608,29003,29469,29947,30572,31395,31979
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",6547,"Chandler, Hazel","DEM",15662,20979,23944,25260,27050,28222,28608,29003,29469,29947,30572,31395,31979
1641,"State Representative - District No. 20","Legislative District 20","State",6793,"Gilfillan, Christopher ""Chris""","DEM",15290,20318,23177,24438,26131,27273,27660,28050,28468,28923,29501,30306,30855
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",6793,"Gilfillan, Christopher ""Chris""","DEM",15290,20318,23177,24438,26131,27273,27660,28050,28468,28923,29501,30306,30855
1641,"State Representative - District No. 20","Legislative District 20","State",6580,"Kern, Anthony","REP",17807,23987,26639,27775,29558,30656,31070,31483,31952,32359,32922,33778,34249
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",6580,"Kern, Anthony","REP",17807,23987,26639,27775,29558,30656,31070,31483,31952,32359,32922,33778,34249
1642,"State Representative - District No. 21","Legislative District 21","State",6717,"Hughes, Bradley","DEM",17828,22218,24740,25954,26881,28124,28445,28775,29270,29621,30108,30965,31348
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6717,"Hughes, Bradley","DEM",17828,22218,24740,25954,26881,28124,28445,28775,29270,29621,30108,30965,31348
1642,"State Representative - District No. 21","Legislative District 21","State",6913,"Payne, Kevin","REP",24299,30645,33304,34704,35840,37187,37576,38047,38752,39289,39891,40969,41536
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6913,"Payne, Kevin","REP",24299,30645,33304,34704,35840,37187,37576,38047,38752,39289,39891,40969,41536
1642,"State Representative - District No. 21","Legislative District 21","State",6607,"Rivero, Tony","REP",22940,28916,31478,32843,33913,35228,35606,36034,36717,37193,37741,38745,39275
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6607,"Rivero, Tony","REP",22940,28916,31478,32843,33913,35228,35606,36034,36717,37193,37741,38745,39275
1642,"State Representative - District No. 21","Legislative District 21","State",6591,"Romero, Gilbert","DEM",17622,22409,24915,26190,27173,28452,28791,29117,29661,30022,30517,31351,31756
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6591,"Romero, Gilbert","DEM",17622,22409,24915,26190,27173,28452,28791,29117,29661,30022,30517,31351,31756
1643,"State Representative - District No. 22","Legislative District 22","State",6664,"Carroll, Frank","REP",39335,48547,52709,54441,56791,58300,59404,60162,61013,61751,62661,64034,64729
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6664,"Carroll, Frank","REP",39335,48547,52709,54441,56791,58300,59404,60162,61013,61751,62661,64034,64729
1643,"State Representative - District No. 22","Legislative District 22","State",6626,"Harris, Valerie","DEM",23095,27665,30729,31961,33304,34147,34710,35123,35624,36008,36535,37408,37832
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6626,"Harris, Valerie","DEM",23095,27665,30729,31961,33304,34147,34710,35123,35624,36008,36535,37408,37832
1643,"State Representative - District No. 22","Legislative District 22","State",6691,"Sarmiento, Teri","DEM",23594,28417,31558,32762,34169,35050,35684,36093,36598,36999,37544,38441,38895
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6691,"Sarmiento, Teri","DEM",23594,28417,31558,32762,34169,35050,35684,36093,36598,36999,37544,38441,38895
1643,"State Representative - District No. 22","Legislative District 22","State",6383,"Toma, Ben","REP",39641,48830,53101,54875,57270,58818,59984,60724,61588,62328,63231,64601,65310
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6383,"Toma, Ben","REP",39641,48830,53101,54875,57270,58818,59984,60724,61588,62328,63231,64601,65310
1644,"State Representative - District No. 23","Legislative District 23","State",6279,"Kavanagh, John","REP",35475,45612,50425,54432,56471,57026,57601,58210,59129,59914,60804,62279,62797
1644,"State Representative - District No. 23","Legislative District 23","Maricopa",6279,"Kavanagh, John","REP",35475,45612,50425,54432,56471,57026,57601,58210,59129,59914,60804,62279,62797
1644,"State Representative - District No. 23","Legislative District 23","State",6293,"Kurland, Eric","DEM",28115,36047,41168,44499,46504,47058,47557,48047,48785,49394,50177,51452,51893
1644,"State Representative - District No. 23","Legislative District 23","Maricopa",6293,"Kurland, Eric","DEM",28115,36047,41168,44499,46504,47058,47557,48047,48785,49394,50177,51452,51893
1644,"State Representative - District No. 23","Legislative District 23","State",6227,"Lawrence, Jay","REP",32702,41460,45837,49528,51340,51833,52323,52908,53755,54447,55238,56642,57099
1644,"State Representative - District No. 23","Legislative District 23","Maricopa",6227,"Lawrence, Jay","REP",32702,41460,45837,49528,51340,51833,52323,52908,53755,54447,55238,56642,57099
1645,"State Representative - District No. 24","Legislative District 24","State",6353,"Alger, David, SR","REP",9053,12843,14438,15761,16347,16664,16910,17117,17417,17719,18049,18604,18853
1645,"State Representative - District No. 24","Legislative District 24","Maricopa",6353,"Alger, David, SR","REP",9053,12843,14438,15761,16347,16664,16910,17117,17417,17719,18049,18604,18853
1645,"State Representative - District No. 24","Legislative District 24","State",6259,"Longdon, Jennifer","DEM",18318,25162,29462,33443,34712,35402,35950,36370,37062,37749,38541,39993,40520
1645,"State Representative - District No. 24","Legislative District 24","Maricopa",6259,"Longdon, Jennifer","DEM",18318,25162,29462,33443,34712,35402,35950,36370,37062,37749,38541,39993,40520
1645,"State Representative - District No. 24","Legislative District 24","State",6235,"Shah, Amish","DEM",18359,24505,28724,32650,33903,34539,35031,35451,36124,36769,37529,38887,39363
1645,"State Representative - District No. 24","Legislative District 24","Maricopa",6235,"Shah, Amish","DEM",18359,24505,28724,32650,33903,34539,35031,35451,36124,36769,37529,38887,39363
1646,"State Representative - District No. 25","Legislative District 25","State",6320,"Bowers, Russell W. ""Rusty""","REP",23051,30712,34475,37394,39542,40606,41445,42217,43045,43647,44579,46330,47067
1646,"State Representative - District No. 25","Legislative District 25","Maricopa",6320,"Bowers, Russell W. ""Rusty""","REP",23051,30712,34475,37394,39542,40606,41445,42217,43045,43647,44579,46330,47067
1646,"State Representative - District No. 25","Legislative District 25","State",6401,"Martin, Johnny","DEM",15249,20770,23648,25641,26850,27503,28041,28457,28977,29411,29966,31040,31540
1646,"State Representative - District No. 25","Legislative District 25","Maricopa",6401,"Martin, Johnny","DEM",15249,20770,23648,25641,26850,27503,28041,28457,28977,29411,29966,31040,31540
1646,"State Representative - District No. 25","Legislative District 25","State",7002,"Udall, Michelle","REP",25571,33999,38251,41519,43816,45035,45938,46783,47665,48336,49353,51264,52075
1646,"State Representative - District No. 25","Legislative District 25","Maricopa",7002,"Udall, Michelle","REP",25571,33999,38251,41519,43816,45035,45938,46783,47665,48336,49353,51264,52075
1647,"State Representative - District No. 26","Legislative District 26","State",6938,"Blanc, Isela","DEM",11032,16139,19486,20911,23161,23951,24593,24868,25375,25939,26580,27381,28039
1647,"State Representative - District No. 26","Legislative District 26","Maricopa",6938,"Blanc, Isela","DEM",11032,16139,19486,20911,23161,23951,24593,24868,25375,25939,26580,27381,28039
1647,"State Representative - District No. 26","Legislative District 26","State",6772,"Salman, Athena","DEM",11662,16958,20570,22076,24389,25210,25868,26154,26683,27257,27964,28822,29540
1647,"State Representative - District No. 26","Legislative District 26","Maricopa",6772,"Salman, Athena","DEM",11662,16958,20570,22076,24389,25210,25868,26154,26683,27257,27964,28822,29540
1647,"State Representative - District No. 26","Legislative District 26","State",6887,"Speakman, Raymond D","REP",7011,10457,12065,12697,13730,14219,14564,14749,15093,15380,15762,16275,16676
1647,"State Representative - District No. 26","Legislative District 26","Maricopa",6887,"Speakman, Raymond D","REP",7011,10457,12065,12697,13730,14219,14564,14749,15093,15380,15762,16275,16676
1648,"State Representative - District No. 27","Legislative District 27","State",6862,"Bolding, Reginald","DEM",12246,16854,19796,23319,24328,24588,24928,25296,25846,26368,26945,28009,28360
1648,"State Representative - District No. 27","Legislative District 27","Maricopa",6862,"Bolding, Reginald","DEM",12246,16854,19796,23319,24328,24588,24928,25296,25846,26368,26945,28009,28360
1648,"State Representative - District No. 27","Legislative District 27","State",6497,"Rodriguez, Diego","DEM",12624,18578,21776,25824,26945,27248,27654,28062,28641,29307,29934,31080,31521
1648,"State Representative - District No. 27","Legislative District 27","Maricopa",6497,"Rodriguez, Diego","DEM",12624,18578,21776,25824,26945,27248,27654,28062,28641,29307,29934,31080,31521
1649,"State Representative - District No. 28","Legislative District 28","State",6713,"Butler, Kelli","DEM",25525,32232,36983,39881,41850,42685,43205,43819,44536,45179,46037,47456,48003
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6713,"Butler, Kelli","DEM",25525,32232,36983,39881,41850,42685,43205,43819,44536,45179,46037,47456,48003
1649,"State Representative - District No. 28","Legislative District 28","State",6878,"Lieberman, Aaron","DEM",23278,29109,33329,35893,37659,38413,38866,39427,40091,40645,41448,42739,43196
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6878,"Lieberman, Aaron","DEM",23278,29109,33329,35893,37659,38413,38866,39427,40091,40645,41448,42739,43196
1649,"State Representative - District No. 28","Legislative District 28","State",6743,"Pappas Petsas, Kathy","REP",21606,28093,31389,33488,35185,35936,36308,36834,37397,37866,38494,39667,40064
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6743,"Pappas Petsas, Kathy","REP",21606,28093,31389,33488,35185,35936,36308,36834,37397,37866,38494,39667,40064
1649,"State Representative - District No. 28","Legislative District 28","State",6690,"Syms, Maria","REP",21979,28523,31888,34031,35801,36575,36989,37512,38070,38551,39205,40375,40798
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6690,"Syms, Maria","REP",21979,28523,31888,34031,35801,36575,36989,37512,38070,38551,39205,40375,40798
1650,"State Representative - District No. 29","Legislative District 29","State",6967,"Andrade, Richard","DEM",8298,11785,13606,14582,15885,16706,17092,17321,17603,17886,18322,18891,19258
1650,"State Representative - District No. 29","Legislative District 29","Maricopa",6967,"Andrade, Richard","DEM",8298,11785,13606,14582,15885,16706,17092,17321,17603,17886,18322,18891,19258
1650,"State Representative - District No. 29","Legislative District 29","State",6839,"Chavez, Cesar","DEM",9426,14399,16552,17723,19398,20418,20940,21205,21592,21939,22489,23154,23631
1650,"State Representative - District No. 29","Legislative District 29","Maricopa",6839,"Chavez, Cesar","DEM",9426,14399,16552,17723,19398,20418,20940,21205,21592,21939,22489,23154,23631
1651,"State Representative - District No. 30","Legislative District 30","State",6472,"Meza, Robert","DEM",8723,12261,14047,15760,16392,17371,17536,17764,18042,18408,18793,19459,19794
1651,"State Representative - District No. 30","Legislative District 30","Maricopa",6472,"Meza, Robert","DEM",8723,12261,14047,15760,16392,17371,17536,17764,18042,18408,18793,19459,19794
1651,"State Representative - District No. 30","Legislative District 30","State",6953,"Spears, Gary","REP",6257,8634,9534,10221,10554,11049,11102,11210,11403,11594,11799,12147,12329
1651,"State Representative - District No. 30","Legislative District 30","Maricopa",6953,"Spears, Gary","REP",6257,8634,9534,10221,10554,11049,11102,11210,11403,11594,11799,12147,12329
1651,"State Representative - District No. 30","Legislative District 30","State",6456,"Terán, Raquel","DEM",8951,12639,14619,16544,17266,18262,18454,18698,19015,19396,19798,20487,20831
1651,"State Representative - District No. 30","Legislative District 30","Maricopa",6456,"Terán, Raquel","DEM",8951,12639,14619,16544,17266,18262,18454,18698,19015,19396,19798,20487,20831
1620,"Secretary of State","Statewide","State",6579,"Gaynor, Steve","REP",645366,866510,930178,987385,1035375,1058283,1077543,1087747,1101449,1115600,1127124,1147932,1156132
1620,"Secretary of State","Statewide","Apache",6579,"Gaynor, Steve","REP",3272,6392,6422,7842,7842,7879,7879,7879,7879,7889,7889,7889,7889
1620,"Secretary of State","Statewide","Cochise",6579,"Gaynor, Steve","REP",16418,23349,23349,25418,25418,25418,25418,26203,26203,26204,26204,26204,26204
1620,"Secretary of State","Statewide","Coconino",6579,"Gaynor, Steve","REP",13459,16462,16462,16707,16707,18251,19148,19389,19683,19851,19851,19851,19851
1620,"Secretary of State","Statewide","Gila",6579,"Gaynor, Steve","REP",8781,10830,12337,12455,12802,12802,12802,12802,12802,12804,12804,12804,12804
1620,"Secretary of State","Statewide","Graham",6579,"Gaynor, Steve","REP",5707,6357,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061,7061
1620,"Secretary of State","Statewide","Greenlee",6579,"Gaynor, Steve","REP",1258,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437
1620,"Secretary of State","Statewide","Maricopa",6579,"Gaynor, Steve","REP",367180,486392,540281,573037,604069,620406,628575,636810,646909,655391,666592,684490,692690
1620,"Secretary of State","Statewide","Mohave",6579,"Gaynor, Steve","REP",29816,45148,45890,48728,51124,51124,51274,51755,51900,51900,51900,51900,51900
1620,"Secretary of State","Statewide","Navajo",6579,"Gaynor, Steve","REP",10779,17113,17113,17113,18914,19037,19037,19037,19040,19040,19040,19040,19040
1620,"Secretary of State","Statewide","Pima",6579,"Gaynor, Steve","REP",95323,125737,125737,133578,141921,141921,147660,147660,147660,152591,152591,155501,155501
1620,"Secretary of State","Statewide","Pinal",6579,"Gaynor, Steve","REP",27577,42036,46328,52475,55159,58745,63050,63050,66211,66211,66211,66211,66211
1620,"Secretary of State","Statewide","Santa Cruz",6579,"Gaynor, Steve","REP",2247,3170,3170,3728,3728,3728,3728,3728,3728,3729,3729,3729,3729
1620,"Secretary of State","Statewide","Yavapai",6579,"Gaynor, Steve","REP",48602,59346,60723,62766,64153,65434,65434,65896,65896,66088,66088,66088,66088
1620,"Secretary of State","Statewide","Yuma",6579,"Gaynor, Steve","REP",14947,19697,20824,21996,21996,21996,21996,21996,21996,21996,22319,22319,22319
1620,"Secretary of State","Statewide","State",6430,"Hobbs, Katie","DEM",610621,823982,902230,977825,1032255,1057859,1083210,1093034,1107564,1128771,1142149,1166305,1176383
1620,"Secretary of State","Statewide","Apache",6430,"Hobbs, Katie","DEM",4053,13730,13956,16871,16871,17017,17017,17017,17017,17029,17029,17029,17029
1620,"Secretary of State","Statewide","Cochise",6430,"Hobbs, Katie","DEM",12977,16182,16182,18027,18027,18027,18027,18718,18718,18721,18721,18721,18721
1620,"Secretary of State","Statewide","Coconino",6430,"Hobbs, Katie","DEM",20909,27765,27765,28428,28428,31441,32807,33268,33812,34120,34120,34120,34120
1620,"Secretary of State","Statewide","Gila",6430,"Hobbs, Katie","DEM",4856,6357,7182,7262,7522,7522,7522,7522,7522,7524,7524,7524,7524
1620,"Secretary of State","Statewide","Graham",6430,"Hobbs, Katie","DEM",2481,3246,3476,3476,3476,3476,3476,3476,3476,3476,3476,3476,3476
1620,"Secretary of State","Statewide","Greenlee",6430,"Hobbs, Katie","DEM",988,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084
1620,"Secretary of State","Statewide","Maricopa",6430,"Hobbs, Katie","DEM",343681,465400,535956,578800,612915,630884,640691,648931,660045,670265,683292,702966,713044
1620,"Secretary of State","Statewide","Mohave",6430,"Hobbs, Katie","DEM",11360,16156,16455,17616,18511,18511,18576,18734,18774,18775,18775,18775,18775
1620,"Secretary of State","Statewide","Navajo",6430,"Hobbs, Katie","DEM",7195,15613,15613,15613,16708,16929,16929,16929,16930,16930,16930,16930,16930
1620,"Secretary of State","Statewide","Pima",6430,"Hobbs, Katie","DEM",138155,170245,170245,185720,200682,200682,211177,211177,211177,221552,221552,226034,226034
1620,"Secretary of State","Statewide","Pinal",6430,"Hobbs, Katie","DEM",18317,28636,32168,37763,40130,43307,46925,46925,49756,49756,49756,49756,49756
1620,"Secretary of State","Statewide","Santa Cruz",6430,"Hobbs, Katie","DEM",5537,7790,7790,9494,9494,9494,9494,9494,9494,9497,9497,9497,9497
1620,"Secretary of State","Statewide","Yavapai",6430,"Hobbs, Katie","DEM",28161,33742,34778,36053,36789,37867,37867,38141,38141,38259,38259,38259,38259
1620,"Secretary of State","Statewide","Yuma",6430,"Hobbs, Katie","DEM",11951,16593,18137,20175,20175,20175,20175,20175,20175,20175,20526,20526,20526
1617,"Attorney General","Statewide","State",6253,"Brnovich, Mark","REP",667002,897611,965708,1025447,1075532,1099352,1119369,1129989,1144267,1158943,1170987,1192810,1201398
1617,"Attorney General","Statewide","Apache",6253,"Brnovich, Mark","REP",3354,6786,6820,8356,8356,8392,8392,8392,8392,8401,8401,8401,8401
1617,"Attorney General","Statewide","Cochise",6253,"Brnovich, Mark","REP",16687,23789,23789,25916,25916,25916,25916,26721,26721,26722,26722,26722,26722
1617,"Attorney General","Statewide","Coconino",6253,"Brnovich, Mark","REP",13971,17193,17193,17448,17448,19049,19981,20220,20532,20715,20715,20715,20715
1617,"Attorney General","Statewide","Gila",6253,"Brnovich, Mark","REP",9001,11150,12730,12855,13224,13224,13224,13224,13224,13226,13226,13226,13226
1617,"Attorney General","Statewide","Graham",6253,"Brnovich, Mark","REP",5886,6567,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275,7275
1617,"Attorney General","Statewide","Greenlee",6253,"Brnovich, Mark","REP",1312,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493
1617,"Attorney General","Statewide","Maricopa",6253,"Brnovich, Mark","REP",384067,509175,567183,601818,634367,651428,659992,668611,679193,688035,699752,718545,727133
1617,"Attorney General","Statewide","Mohave",6253,"Brnovich, Mark","REP",30444,46080,46829,49732,52153,52153,52307,52790,52936,52936,52936,52936,52936
1617,"Attorney General","Statewide","Navajo",6253,"Brnovich, Mark","REP",11100,17816,17816,17816,19720,19851,19851,19851,19854,19854,19854,19854,19854
1617,"Attorney General","Statewide","Pima",6253,"Brnovich, Mark","REP",96025,127408,127408,135369,144013,144013,149906,149906,149906,154967,154967,157997,157997
1617,"Attorney General","Statewide","Pinal",6253,"Brnovich, Mark","REP",28257,43411,47867,54238,57028,60719,65193,65193,68428,68428,68428,68428,68428
1617,"Attorney General","Statewide","Santa Cruz",6253,"Brnovich, Mark","REP",2217,3197,3197,3766,3766,3766,3766,3766,3766,3768,3768,3768,3768
1617,"Attorney General","Statewide","Yavapai",6253,"Brnovich, Mark","REP",49777,60795,62210,64317,65725,67025,67025,67499,67499,67693,67693,67693,67693
1617,"Attorney General","Statewide","Yuma",6253,"Brnovich, Mark","REP",14904,19609,20756,21906,21906,21906,21906,21906,21906,21906,22233,22233,22233
1617,"Attorney General","Statewide","State",6412,"Contreras, January","DEM",582362,784767,858084,930752,982878,1007445,1031792,1041090,1054906,1075434,1088152,1111145,1120726
1617,"Attorney General","Statewide","Apache",6412,"Contreras, January","DEM",3900,13153,13376,16150,16150,16296,16296,16296,16296,16309,16309,16309,16309
1617,"Attorney General","Statewide","Cochise",6412,"Contreras, January","DEM",12548,15577,15577,17357,17357,17357,17357,18021,18021,18024,18024,18024,18024
1617,"Attorney General","Statewide","Coconino",6412,"Contreras, January","DEM",20135,26716,26716,27362,27362,30301,31619,32075,32599,32889,32889,32889,32889
1617,"Attorney General","Statewide","Gila",6412,"Contreras, January","DEM",4489,5861,6588,6655,6889,6889,6889,6889,6889,6891,6891,6891,6891
1617,"Attorney General","Statewide","Graham",6412,"Contreras, January","DEM",2200,2919,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129
1617,"Attorney General","Statewide","Greenlee",6412,"Contreras, January","DEM",910,999,999,999,999,999,999,999,999,999,999,999,999
1617,"Attorney General","Statewide","Maricopa",6412,"Contreras, January","DEM",322809,438064,504100,544907,577377,594584,603940,611707,622227,631966,644339,662979,672560
1617,"Attorney General","Statewide","Mohave",6412,"Contreras, January","DEM",10397,14785,15063,16130,16980,16980,17040,17190,17228,17229,17229,17229,17229
1617,"Attorney General","Statewide","Navajo",6412,"Contreras, January","DEM",6868,14780,14780,14780,15803,16014,16014,16014,16015,16015,16015,16015,16015
1617,"Attorney General","Statewide","Pima",6412,"Contreras, January","DEM",136469,167361,167361,182648,197254,197254,207487,207487,207487,217702,217702,222055,222055
1617,"Attorney General","Statewide","Pinal",6412,"Contreras, January","DEM",17309,26860,30164,35434,37659,40679,44059,44059,46792,46792,46792,46792,46792
1617,"Attorney General","Statewide","Santa Cruz",6412,"Contreras, January","DEM",5478,7641,7641,9308,9308,9308,9308,9308,9308,9310,9310,9310,9310
1617,"Attorney General","Statewide","Yavapai",6412,"Contreras, January","DEM",26879,32113,33115,34346,35064,36108,36108,36369,36369,36483,36483,36483,36483
1617,"Attorney General","Statewide","Yuma",6412,"Contreras, January","DEM",11971,16657,18194,20266,20266,20266,20266,20266,20266,20266,20611,20611,20611
1682,"State Treasurer","Statewide","State",6812,"Manoil, Mark","DEM",549201,740758,808567,875933,923435,945919,968436,977317,990392,1009810,1021657,1043269,1052196
1682,"State Treasurer","Statewide","Apache",6812,"Manoil, Mark","DEM",3836,13085,13310,16052,16052,16190,16190,16190,16190,16203,16203,16203,16203
1682,"State Treasurer","Statewide","Cochise",6812,"Manoil, Mark","DEM",11585,14380,14380,15985,15985,15985,15985,16626,16626,16629,16629,16629,16629
